text,tokoh,date
Gagal total,Purbaya Yudhi Sadewa,2025-11-29T06:26:37Z
Mantap pak purbaya bubarkan dpr,Purbaya Yudhi Sadewa,2025-12-06T01:34:56Z
Mantap bapak jangan diampuni.,Purbaya Yudhi Sadewa,2025-12-05T15:17:48Z
"Mantap, tetap semangat selalu pak Purbaya, kerja demi rakyat dan bangsa Indonesia kedepannya lebih baik lagi.",Purbaya Yudhi Sadewa,2025-12-05T13:38:26Z
Mantap bapak Mentri Purbaya teruskan perjuanganmu demi rakyat kecil,Purbaya Yudhi Sadewa,2025-12-05T13:33:33Z
"bubarkan dpr = dewan penipu rakyat 
paling bagus ya di nepalkan saja mereka.
[ tikus2 di dpr harus di masukkan penjara ]
https://www.youtube.com/watch?v=8vxQXxm1ZgM",Purbaya Yudhi Sadewa,2025-12-05T13:09:39Z
Itu MH dpr akal akalan maksudnya supaya lebih besar pemasukan ke dpr,Purbaya Yudhi Sadewa,2025-12-05T13:00:35Z
jangan turuti aturan DPR otak DPR tu busuk ..bubarkan DPR ..BIKIN NAIK DARAHNYA RAKYAT,Purbaya Yudhi Sadewa,2025-12-05T12:54:02Z
bubrkan saja,Purbaya Yudhi Sadewa,2025-12-05T12:21:25Z
KOK MESTI PIKIRANNYA DPR TIDAK PERNAH SEJALAN DENGAN RAKYATNYA ?,Purbaya Yudhi Sadewa,2025-12-05T11:34:52Z
maju trus pak mentri.. DPR antek pengusaha dan jongos pengusaha bubarkan DPR,Purbaya Yudhi Sadewa,2025-12-05T11:26:09Z
Sangat setuju,Purbaya Yudhi Sadewa,2025-12-05T08:42:16Z
Anggota DPR semuanya sudah gila,Purbaya Yudhi Sadewa,2025-12-05T08:29:54Z
ENAK BANGET PAJAK DIAMPUNI!!!!!,Purbaya Yudhi Sadewa,2025-12-05T08:06:43Z
Masyarakat kecil harus bayar pajak perusahaan besar mau diampuni pajaknya otak bobrok otak' maling otak' perampok,Purbaya Yudhi Sadewa,2025-12-05T08:04:34Z
"DPR  SDH TIDAK WARAS , DPR  PERUSAK  NKRI,  PENGHIANAT RAKYAT,  DPR HARUS DI BUBARKAN.",Purbaya Yudhi Sadewa,2025-12-05T08:03:40Z
mantap pa mentri,Purbaya Yudhi Sadewa,2025-12-05T08:01:41Z
Betul  pk .  Itu .  Kami aja  terlambat bauayar pajk aja di marah2 .   Kok org kaya gk pajk .   Aneh .,Purbaya Yudhi Sadewa,2025-12-05T07:55:47Z
Enak minta diampuni pajak,Purbaya Yudhi Sadewa,2025-12-05T07:14:28Z
"Sudah sedeng pemikiran orang dpr yg punya pukiran begitu mah, Recall atau pecat aja Bro",Purbaya Yudhi Sadewa,2025-12-05T05:36:44Z
Mantap....enak aja,Purbaya Yudhi Sadewa,2025-12-05T05:36:23Z
"Very nice for the Minister of Finance, Mr. Purbaya Yudi Sadewa, please keep up the spirit for the Republic of Indonesia, the price is fixed, steady, gass poll, okay?",Purbaya Yudhi Sadewa,2025-12-05T05:21:36Z
Alhamdulillah,Purbaya Yudhi Sadewa,2025-12-05T05:12:56Z
"DPR yang bilang begitu, bisa dipastikan biaya pengeluaran saat nyaleg, dibiayai perusahaan perusahaan seperti itu.",Purbaya Yudhi Sadewa,2025-12-05T05:07:47Z
Tolong paaaakkk......... kami rakyat kecil hapuskan pajak kami. Nyari uang susah masih harus mikirin pajak.,Purbaya Yudhi Sadewa,2025-12-05T04:21:20Z
Gas pul pak,Purbaya Yudhi Sadewa,2025-12-05T04:16:01Z
gasssss,Purbaya Yudhi Sadewa,2025-12-05T04:14:26Z
"DPR RI URAT MALUNYA SUDAH PUTUS....
KELAKUANNYA SANGAT MEMALUKAN...
DPR RI  DPRD BUBARKAN SAJA....
HANYA JADI BEBAN NEGARA....",Purbaya Yudhi Sadewa,2025-12-05T04:07:26Z
Luar biasa memang anggota dewan kita,Purbaya Yudhi Sadewa,2025-12-05T04:02:07Z
Patut di bubarkan DPR..,Purbaya Yudhi Sadewa,2025-12-05T03:53:06Z
DPR penghianat rakyat,Purbaya Yudhi Sadewa,2025-12-05T03:46:56Z
Yang ngampuni potong kplanyaaa,Purbaya Yudhi Sadewa,2025-12-05T03:44:15Z
"Sy pernah dipimpin dgn karakter kerjanya seperti pak pur.

Ngepress bawahan, gak boleh ada kesalahan ringan sekalipun di departementnya. Klo semua sudah sesuai kemauan beliau, selanjutnya beliau ngepush departement lain.

Negatifnya : karyawan tertekan banget, dipenuhi rasa was² setiap melakukan sesuatu.

Positifnya : banyak ilmu, banyak pengalaman, kerja lebih berkualitas. Itu baru kita sadari setelah beliau resign.

Terima kasih atas ilmunya pak, semoga tambah sukses 🙏🙏",Purbaya Yudhi Sadewa,2025-12-05T06:02:07Z
"Sukaaa lihat kinerja pak Pur
Sehat selalu pak, selalu dlm lindungan Allah SWT",Purbaya Yudhi Sadewa,2025-12-03T06:05:34Z
Mantap,Purbaya Yudhi Sadewa,2025-12-03T01:04:18Z
MENKEU YG GILAAAA....GW SUKAAA...GILA JG KERJANY...UTK RAKYAT DAN NEGARA....❤❤❤❤❤,Purbaya Yudhi Sadewa,2025-12-02T03:25:21Z
"Bearti Bu SMI nggak pecus, bisanya cuma cas cis cus, ngomong inggris campur jawa",Purbaya Yudhi Sadewa,2025-11-30T01:35:22Z
Setuju pak❤,Purbaya Yudhi Sadewa,2025-11-28T13:45:35Z
Sri mulyani..pinter..beliau juga..semoga kita bisa aman dari nilai dolar usa.,Purbaya Yudhi Sadewa,2025-11-28T08:13:16Z
"Alhamdulillah, Ibu Puspa sdh kembali. Tks Bapak Presiden Prabowo",Purbaya Yudhi Sadewa,2025-11-28T06:11:25Z
"Gak kasih sepeda pak, kaya mulyono 🤣🤣🤣",Purbaya Yudhi Sadewa,2025-11-28T03:33:25Z
"Saya semakin mencintai pak Menteri Keuangan RI. 
Satu2 nya Orang Jujur di Indonesia. Yg memikirkan Rakyat Indonesia kaya bersama. Semoga pak Purbaya bisa sidak ke desa2 terpencil yg masyarakatnya masih buta informasi. Disitu dsna desa tdk digunakan dengan semestinya.",Purbaya Yudhi Sadewa,2025-11-27T21:59:42Z
👍👍👍👍👍❤❤❤❤,Purbaya Yudhi Sadewa,2025-11-27T11:17:47Z
"Menteri yang berilmu dan amanah banget. Padahal kalau semua menteri seperti ini, NKRI nyaman, aman dan hebaat di dunia. Gak malu2in.",Purbaya Yudhi Sadewa,2025-11-27T09:38:54Z
Jawab pak tp direkayasa.,Purbaya Yudhi Sadewa,2025-11-27T09:26:45Z
"Ha ha ha mantap pak purbaya , mending liat Pak Purbaya pikiran kita dilatih untuk selalu positif drpd berseliweran di vidio perselingkuhan, vidio 2 jam , ampuun pak , bikin resah",Purbaya Yudhi Sadewa,2025-11-27T08:45:31Z
Nah lho..salut untuk pa Pur🎉🎉🎉,Purbaya Yudhi Sadewa,2025-11-27T07:59:49Z
Menkeu❤❤❤❤❤,Purbaya Yudhi Sadewa,2025-11-27T07:56:14Z
Untung anak buahnya pinter ya pak,Purbaya Yudhi Sadewa,2025-11-27T07:43:38Z
"Pa Menkue gemana gaji ktnya naik ko Lum ada ,pensiunan lagi kosong terus lah gemana Pa",Purbaya Yudhi Sadewa,2025-11-27T07:23:37Z
Lutut mendadak lemes ya bapak ibu pejabat 😂,Purbaya Yudhi Sadewa,2025-11-27T06:12:49Z
"KEREN BPK, CANDAANYA",Purbaya Yudhi Sadewa,2025-11-27T04:52:31Z
"Ini pak Purbaya ketawa tetus, klu sriulyani manyun terus",Purbaya Yudhi Sadewa,2025-11-27T04:44:36Z
"Yg gw senang dari beliau, kalau ada salah / kekurangan gak malu mengakuinya dan segera memperbaikinya...",Purbaya Yudhi Sadewa,2025-11-27T04:13:26Z
Santai tapi serius😅❤❤❤,Purbaya Yudhi Sadewa,2025-11-27T04:06:40Z
menteri yang cerdas,Purbaya Yudhi Sadewa,2025-11-27T03:36:15Z
Bener bnyak trik utk humoris tapi  bermakna   mantap,Purbaya Yudhi Sadewa,2025-11-27T03:10:07Z
ASALAMUALAIKUM pak,Purbaya Yudhi Sadewa,2025-11-27T03:05:46Z
PURBAYA YG BENARRRR 👍,Purbaya Yudhi Sadewa,2025-11-27T01:32:01Z
"MENTERI PURBAYA DAN JAJARANNYA TERJUJUR TERBAIK
🙏🏻👍🏻🇮🇩❤😊🤲🏻",Purbaya Yudhi Sadewa,2025-11-27T01:20:03Z
Sebenernya dia CEO yg di kirim dari masadepan 😂😅,Purbaya Yudhi Sadewa,2025-11-27T01:18:23Z
menteri yang banyak canda tapi serius dalam bekerja,Purbaya Yudhi Sadewa,2025-11-27T00:41:44Z
"""Memang selama ini kita ga becus.""

Maksudnya tuh menteri sebelumnya kalik ya😂",Purbaya Yudhi Sadewa,2025-11-26T23:14:09Z
Alhamdulillah.. klo kebocoran anggaran bisa ditutup ⅓nya aja bisa lunasin semua hutang 1 periode.. potong tangan para maling anggaran dan hukum mati semua penghianat.. 100 thn negara ga perlu hutang..! 😂,Purbaya Yudhi Sadewa,2025-11-26T22:50:18Z
"Bapak Purbaya.menku kita sangat tegas  bicara nya jelas,&. Sukses menjalankan tugas nya,Allah slalu menjaga Bapak menku,Amin...?",Purbaya Yudhi Sadewa,2025-11-26T22:43:03Z
Jaman konoha bagi2 bansos bafi pemeluk2 nya sj.,Purbaya Yudhi Sadewa,2025-11-26T21:28:41Z
Pinter,Purbaya Yudhi Sadewa,2025-11-26T17:10:34Z
"Rusak Hancur  Ekonomi Negara 2 Periode Kemarin 😡😡😡 Hutang Negara Bertambah Besar Korupsi Meraja Lela Cuma Bagi "" Bansos 😈😈😈",Purbaya Yudhi Sadewa,2025-11-26T14:29:39Z
Beda ya sama si penghobi utang 😅,Purbaya Yudhi Sadewa,2025-11-26T14:18:16Z
Pak Purbaya dilawan...yg lain jadi ciut....semoga Allaah menolong dan melindungi beliau...aamiin,Purbaya Yudhi Sadewa,2025-11-26T14:02:59Z
Apa ya yg dilakukan Menkeu lama kalo liat ini....,Purbaya Yudhi Sadewa,2025-11-26T13:20:03Z
Barusan ada Menteri Menkeu sesantai ini gayanya banyak senyum tidak kaku 😊😊😊,Purbaya Yudhi Sadewa,2025-11-26T12:06:46Z
Rakyat jekata di ajak kuliah,Purbaya Yudhi Sadewa,2025-11-26T11:54:06Z
Jahatx rezim sblmx.. Pengkhianat apa iyya,Purbaya Yudhi Sadewa,2025-11-26T11:46:42Z
Ya allah pak pur selalu tersenyum sehat selalu pak  maji terus pantang mundur pak,Purbaya Yudhi Sadewa,2025-11-26T11:45:10Z
Pak Purbaya punya daya tarik...selalu pengen lihat apa yg beliau komenkan❤,Purbaya Yudhi Sadewa,2025-11-26T11:41:54Z
Ketawa p pur sangat renyah q sukaaaa bngt,Purbaya Yudhi Sadewa,2025-11-26T11:21:21Z
Menteri yg tanpa beban. Berpenampilan apa adanya. Tdk hrs membela partai tdk ada yg ditutup2i. Insyaallah hidupnya selalu sehat dan bahagia.,Purbaya Yudhi Sadewa,2025-11-26T11:02:48Z
"canggih emang nih menteri, ga ada lawan 🫡",Purbaya Yudhi Sadewa,2025-11-26T11:02:28Z
"Selalu lucu, manis, cerdas, dan keren😂👌semoga selalu sehat PAkMenkeu 🙏belum pernah sesuka ini sama seorang menteri🤭",Purbaya Yudhi Sadewa,2025-11-26T10:56:58Z
Betul pak anggaran tak berkelanjutan.lht aja jln cm tu pertahun.jd itu2 aja kerjaan,Purbaya Yudhi Sadewa,2025-11-26T10:46:07Z
Pak Mentri gaji daerah dan pusat untuk nakes harusnya sama..bebannya juga sama,Purbaya Yudhi Sadewa,2025-11-29T02:28:20Z
hadeeeeuuuuuh makin sini makin sini daya beli masyarakat menurun drastis...barang barang naik...jualnya susah minta ampun.,Purbaya Yudhi Sadewa,2025-11-28T11:58:45Z
"Jalan terus Bapak, God bless! ... go with God Bapak♡
Kami rakyat RI  berdiri dipihakmu
Will & stay pray 4 U pak",Purbaya Yudhi Sadewa,2025-11-27T13:36:46Z
"Terimakasih,
Semangat .. pak *Purbaya Yudhi Sadewa* 
Terus berkarya untuk bangsa dan negara,
Kiranya TUHAN menyertai dan menolong, memberikan kesehatan dan kekuatan,amin🙏.",Purbaya Yudhi Sadewa,2025-11-27T11:38:48Z
"Pak Pur, yang terhormat.
Permenkeu 81 / 2025 akan menghambat pembangunan di desa desa pak. Tolong ditinjau ulang pak... Salam sehat pak pur..",Purbaya Yudhi Sadewa,2025-11-27T06:12:38Z
Syukur pada Allah..menampilkan seorang menteri yang bisa melindungi rakyatnya..benar nasib manusia pada diri sendiri..ALLAH TIDAK MEMPERBAIKI NASIB SESEORANG ATAU SUATU KAUM..KECUALI MEREKA MEMPERBAIKI NASIBNYA SENDIRI..amin..amin..ya Allah..amin..ya Robal alamin,Purbaya Yudhi Sadewa,2025-11-26T08:39:13Z
Maju terus pak Purbaya kami selalu mendoakan mu,Purbaya Yudhi Sadewa,2025-11-26T05:08:15Z
Krismon,Purbaya Yudhi Sadewa,2025-11-25T14:55:20Z
Rezim pak jokowi gk ada yg ginian,Purbaya Yudhi Sadewa,2025-11-25T12:09:30Z
"Rampok kok di lepas,,ya ngerampok lagi,,,",Purbaya Yudhi Sadewa,2025-11-25T11:11:56Z
Tolong pak ada bantuan bagi para janda terlebih yg usianya sudah tua karena tak bisa lagi bekerja terima kasih,Purbaya Yudhi Sadewa,2025-11-25T11:09:37Z
capek bener pak ya,Purbaya Yudhi Sadewa,2025-11-25T10:02:06Z
Sehat selalu pak purbaya,Purbaya Yudhi Sadewa,2025-11-25T06:37:52Z
Maju pak mentri ❤,Purbaya Yudhi Sadewa,2025-11-25T06:18:51Z
Ancam2 tapi masih gak ditindak.,Purbaya Yudhi Sadewa,2025-11-25T06:15:32Z
Gas,Purbaya Yudhi Sadewa,2025-11-25T06:11:48Z
Alhamdulillah syukur ya Allah sehat selalu bpk menteri Purbaya,Purbaya Yudhi Sadewa,2025-11-25T05:54:43Z
dukung terus menteri terbaik kita pak purbaya,Purbaya Yudhi Sadewa,2025-11-25T05:05:08Z
mentri terbaik negaraku pak purbaya  kaya bersama pak menkeu Aamiin,Purbaya Yudhi Sadewa,2025-11-25T03:59:56Z
"Semoga semua urusannya dimudahkan untuk memperbaiki negeri ini, semoga pak Pur selalu Istiqomah, semangat pak Pur❤❤",Purbaya Yudhi Sadewa,2025-11-25T03:47:51Z
"audionya jelek banget, output suara beda beda, ada noice orang ngobrol di belakang",Purbaya Yudhi Sadewa,2025-12-03T15:46:10Z
"Lumayan 3 bln blt, buat modal judol....",Purbaya Yudhi Sadewa,2025-12-03T00:53:05Z
Menteri Keuangan harus didukung Kenentrian lain seperti Menteri Perindustrian dan Perdagangan Menteri Pertanian dan lain2 Kolaborasi antar Kementrian membangun sinergi saya yakin perekonomian akan tumbuh dengan baik,Purbaya Yudhi Sadewa,2025-12-02T14:21:06Z
aslm  bangsa Indonesia dah waktunyA BERBENAH DIRI  KOMPONEN2 YG  YANG RUSAK YAA DI GANTI  YG BARU  BIAR OTOMOTIF JLN BAIK2 LANCAR SJAHTERA  EKONOMI STABIL,Purbaya Yudhi Sadewa,2025-12-02T03:07:13Z
"Purbaya , Protein Indonesia",Purbaya Yudhi Sadewa,2025-12-02T02:54:38Z
Sy makin yakin SM itu antek IMF.,Purbaya Yudhi Sadewa,2025-12-02T01:56:17Z
Smg hadir Purbaya lain di semua kementrian,Purbaya Yudhi Sadewa,2025-12-02T00:45:32Z
"Jaman termul
Real sektor/pemerintah yg jumlahnya cuma 10 % dari jumlah masyarakat berjalan,
 Tapi yg  private sektor/masyarakat sipil yg jumlahnya 90% melambat/diam,
Percuma ngebut bangun jalan tol, yg lewat tidak seberapa bayarnya mahal,uang di korup, uang cuma muter muter di pemerintahan saja,

Jadi yg di dahulukan itu harus privat sectornya karena mencakup seluruh masyarakat yg menggerakan ekonomi di seluruh indonesia, kalau privat sector lancar, barulah ke real sector.",Purbaya Yudhi Sadewa,2025-12-01T17:49:27Z
❤❤❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,Purbaya Yudhi Sadewa,2025-12-01T16:47:13Z
Pak Purbaya sukses terus q senang sekali klau memberikan pencerahan tentang ekonomi Indonesia mantsp,Purbaya Yudhi Sadewa,2025-12-01T13:13:27Z
"Sehat2 selalu untuk pak Purbaya dimudahkan untuk menjalankan tugas negara dan selalu dlm lindungan Allah SWT,",Purbaya Yudhi Sadewa,2025-12-01T12:31:56Z
Di kontrak sama Rakyat Indonesia Menteri Keuangan Sampai Mati,Purbaya Yudhi Sadewa,2025-12-01T07:56:13Z
Wartawan pake jas wkwkwkwk  tp ngawur,Purbaya Yudhi Sadewa,2025-12-01T06:30:37Z
"Sebaik baiknya yang mengisi jabatan mentri mentri adalah orang orang profesional sesuai dengan ahlinya non politik kepartaian, yang mementingkan kemajuan negara dan kesejahteraan rakyatnya...sedang politikus sebagai pengontrol mekanisme jalanya pemerintahan yang tetap mendukung kemajuan berkisanambungan...ini negara yang yang kaya dan subur, tinggal membangun mental dan moralitas masyarakatnya untuk dapat jujur, pandai dan semangat kerja...Indonesia akan maju, adil dan makmur",Purbaya Yudhi Sadewa,2025-11-30T23:53:30Z
"Baru kali ini suka nnton pejabat, ngikutin, biasanya yg lain bodo amat. Sehat selalu pak purbaya, semoga pekerjaan bapak diberkahi, di ridhoi, di lindungi selalu oleh Allah SWT. Aamiin...",Purbaya Yudhi Sadewa,2025-11-30T23:18:57Z
"Itulah, begitu jauh bedanya, Menkeu yang lalu dengan Menkeu yang sekarang.
Bravo Bpk Purbaya, jaga dan pegang amanah",Purbaya Yudhi Sadewa,2025-11-30T23:08:10Z
"Ada  pewawancara yg kepanasan dng pertanyaan ""kepanasan""nya Itu, pak purbaya memang ngerti apa yg dilakukan.",Purbaya Yudhi Sadewa,2025-11-30T22:22:38Z
"aplikasi bpjs ga sekalian di perbaiki , ambil antrian tutup mulu dokternya makan gaji buta apa gimana nih hahaha ...",Purbaya Yudhi Sadewa,2025-11-30T21:58:24Z
"Hidup Menteri Keuangan RI Bapak Purbaya Yudhi Sadewa Cinta  Indonesia adil, makmur dan sejahtera. ❤❤❤❤❤",Purbaya Yudhi Sadewa,2025-11-30T20:18:00Z
"Meski pk mentri banyak musuhnya ...semoga ALLAH. Sll dlm lindungan NYA , Amin ...soale q tkut ,bangt biasane orang jujur itu hrs  di singkirkan ...dngn cara apapun ....soale jadi peng halng...!!",Purbaya Yudhi Sadewa,2025-11-30T19:46:34Z
38:05,Purbaya Yudhi Sadewa,2025-11-30T18:04:58Z
Hebat pak Purbaya 👍,Purbaya Yudhi Sadewa,2025-11-30T07:52:19Z
Ya ALLAH Hamba Mohon KepadaMu Keselmatan Kesehatan Panjang Umur Perlindungan Untuk Presiden Kami Pak Prabowo serta pembantu2 beliau yg Jujur Adil Amanah Utk Kemakmuran Rakyat Bangsa Negara NKRI begitu juga utk Inteletual Ilmuan serta Rakyat yg Membela Pk Prabowo. Doa ini Tidak Utk TERMUL. Projo dan Jongkodok serta pengikut2 nya.,Purbaya Yudhi Sadewa,2025-11-30T06:54:58Z
Maju trus pak Menkeu Tuhan🎉,Purbaya Yudhi Sadewa,2025-11-30T06:21:23Z
"Presidennya Pro Rakyat Pak Probowo Subianto
Maka lahirlah Manteri2 Pro Rakyat.. Pak Purbaya Mantri terbaik bagi NKRI
jangan Perna Masuk ke Partai ya Pak...",Purbaya Yudhi Sadewa,2025-11-30T04:02:24Z
MENKEU. Srimulyani.. dulu.. gk ada keterbukaan mslh keuangan negara.. Keburukan Srimulyani jelas kelihatan dibuka oleh PURBAYA.. moga keungan negara lebih maju dan pertumbuhan ekonomi meningkat.,Purbaya Yudhi Sadewa,2025-11-30T03:49:16Z
"ANIES - PURBAYA 2029 ..
ANIES HAVE TRACK RECORD  SINCE MENTRI PENDIDIKAN, GUBERNUR JAKARTA DAN  MANTAN CALON PRESIDEN ...PURBAYA 3 MONTHS  I KNOW HIM ONLY BUT INSYA ALLAH BECOME WAKIL PRESIDEN ANIES BASWEDAN.❤❤",Purbaya Yudhi Sadewa,2025-11-30T03:38:31Z
Srimulat drakulat dmn dia skrg,Purbaya Yudhi Sadewa,2025-11-30T03:26:24Z
"Dampak negatif dari tindakan oknum² beacukai mengakibatkan bangrutnya usaha² di dalam negeri, hal ini mengakibatkan PHK bagi para pekerja yg jumlahnya bisa tak terhingga [karena terus²an terjadi], akibat PHK tentu dampak buruk pada pertumbuhan ekonomi karena daya beli masyarakat menurun, jadi banyak dampak dari tindakan negatif oknum² beacukai. Jadi beacukai itu sangat strategis kedudukannya. Kalau mereka nakal² ya gpp dibekukan juga mereka beacukai itu...ganti oleh pihak yg profesional. Ya ini pikiran saya..",Purbaya Yudhi Sadewa,2025-11-30T03:19:37Z
"Mantap PURBAYA & ANDI AMRAN ❤️🇮🇩
Alhamdulillah
Alhamdulillah
Alhamdulillah
💚💚💚💚💚💚💚",Purbaya Yudhi Sadewa,2025-11-30T01:25:39Z
"Terimakasih Pak Porbaya, Bp. telah berjuang untuk bangsa ini dengan cerdas dan tulus",Purbaya Yudhi Sadewa,2025-11-29T22:55:00Z
"Pak mentan amran dan Pak menkeu purbaya hingga pak mehan Sjafrie, 3 bapakku ini yg bekerja dan sudah terlihat skrang kinerjanya aku rela mereka di gaji 1 milliar perbulan",Purbaya Yudhi Sadewa,2025-11-29T21:04:26Z
"Harusnya sih malu😂😂😂😂😂
Gak ngerti tapi maksa nanya wkwkwk . Susah sih klo pertanyaan nya titipan 😂",Purbaya Yudhi Sadewa,2025-11-29T20:43:34Z
Baru temukan pejabat yg baik.yg baik banyak tapi kebanyakn omon2 tapi pak purbaya baik diomon2 bijak dihatinya,Purbaya Yudhi Sadewa,2025-11-29T14:36:28Z
"Kalimat menghabiskan anggaran itu sungguh membuat saya muak.

Pemerintah Daerah  akhirnya membangun atau perbaikan asal-asalan jalan dan membuat macet pada akhir tahun dengan dalih menghabiskan anggaran, ditambah juga dengan diadakannya jalan-jalan yang nggak penting untuk menghabiskan anggaran juga, kerja pada gak becus minta gaji dan tunjangan gede plus gak takut dipecat krn merasa susah utk dipecat... Emang anjinkk kelakuannya...",Purbaya Yudhi Sadewa,2025-11-29T03:55:50Z
Owh ini toch host yg lagi viral yg jlebb di jawab pak purba 😅,Purbaya Yudhi Sadewa,2025-11-29T02:09:50Z
Pak Purbaya the best deh..,Purbaya Yudhi Sadewa,2025-11-28T22:59:45Z
❤❤bpak purbaya,Purbaya Yudhi Sadewa,2025-11-28T14:44:38Z
SOMBONG TAKABUR ANGKUH NAFSU EMOSI IBLIS SILUMAN SETAN2 GENTAYANGAN OKNUM TOKOH2 AGAMA JAMAN SEKARANG MERUSAK SEJATINYA UMAT ISLAM MENGACURKANYA SOK BENAR PALING PINTAR.... ISLAM ITU INDAH CANTIK LEMAH LEMBUT SANTUN CINTA DAMAI SEJUK NYAMAN SENTUHAN CAHAYA MUTIARA HATI AL-QUR'AN ILMU TRS MENGALIR BERKAH RIDO NYA ALLAH SWT AMIN 🙏SELAGI ADA KESEMPATAN PERJALANAN HIDUP DI DUNIA BERBUAT LAH AMAL IBADAH TEGAK LURUS SATUN RAMAH TAMAH 🙏🙏 WASPADA HATI2 JGN TERJEBAK TERLENA OKNUM TOKOH2 ULAMA BERACUN NAFSU EMOSI IBLIS DAJAL. 🙏 TRS DI PERJUANGANKAN NKRI HAK RAKYAT FAKIR MISKIN JGN PTS ASA.. HANCURKAN DI LEBUR TENGELAMKAN OKNUM TUKUS2 GOT KETUA2 PARTAI POLITIK KELOMPOK KERJAAN DI NASTI PEJABAT2 PEMERINTAH NKRI DPR PALING2 RAMPOK2 UANG NEGARA 🙏 KEBODOHAN2 KETOLOLAN NYA KITA2 HILANG AKAL PIKIRAN SEHATNYA TERLENA TERJEBAK KEJAHATAN KEDOLIMAN OKNUM2 KETUA2 PARTAI POLITIK PERJALANAN 5.THN NKRI TRS DI JAJAH DI BODOHI DI BOHONGI 😭🔥,Purbaya Yudhi Sadewa,2025-11-28T07:48:18Z
"Terlihat letih dan kurang tdur. Ini mantap, terlihat bnar2 berfikir dan bkerja. Semoga sesuai dengan apa yang saya fikirkan. Trus maju pak purbaya",Purbaya Yudhi Sadewa,2025-11-28T07:30:00Z
Tiap hari sy lihat penjual rokok ilegal malah buka lapak,Purbaya Yudhi Sadewa,2025-11-27T16:18:34Z
"Tuhan Yesus akan memberkati P. MENKEU, kerja keras untuk NKRI, berantaskan mafia MIGAS, BEACUKAI, PAJAK, DLL",Purbaya Yudhi Sadewa,2025-11-27T14:12:03Z
"😂Salqmukalaikum.tolong.jatiim.di.periksa.kok.tidak.ada.pembngunan.daerah.ter.penting
.pengairan.tolong.diperiksa.sungai.daerah.dunngus.kelihatan.kumuh.asalamukalaikum.itu.rurusan.daerah.gubernur.❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊",Purbaya Yudhi Sadewa,2025-11-27T13:43:40Z
"Biarpun miskin tapi uang halal,dari pada kaya,tapi uang negara hasil korupsi, mantap pak Purbaya semoga sehat selalu amin ❤",Purbaya Yudhi Sadewa,2025-11-27T13:39:23Z
"Ini menteri terbaik sepanjang sejarah, menteri pertanian dan menteri infrastruktur ahy, pak Imran Sulaiman menteri agama",Purbaya Yudhi Sadewa,2025-11-27T13:37:32Z
Makanya Lo jangan nanya sembarang kalo gak ngerti - JLEB 😂😂😂😂,Purbaya Yudhi Sadewa,2025-11-27T09:30:48Z
semoga aakan ada banyak pak purbaya2 yg lain di pemerintahan kita agar indonesia masyarakatnya makmur,Purbaya Yudhi Sadewa,2025-11-27T07:20:44Z
KPK cb kembalikan kinerjanya.... Seperti zaman Antasari Azhar,Purbaya Yudhi Sadewa,2025-11-27T05:39:28Z
